"Date","Price","Open","High","Low","Vol.","Change %"
"May 20, 1988","424.10","424.10","424.10","424.10","4.31M","-0.64%"
"May 19, 1988","426.85","426.85","426.85","426.85","3.85M","0.28%"
"May 18, 1988","425.65","425.65","425.65","425.65","6.00M","0.15%"
"May 17, 1988","425.01","425.01","425.01","425.01","281.00K","-0.12%"
"May 16, 1988","425.51","425.51","425.51","425.51","4.33M","1.56%"
"May 13, 1988","418.99","418.99","418.99","418.99","5.82M","0.69%"
"May 12, 1988","416.13","416.13","416.13","416.13","4.07M","-0.19%"
"May 11, 1988","416.93","416.93","416.93","416.93","3.72M","0.69%"
"May 10, 1988","414.07","414.07","414.07","414.07","3.77M","-0.66%"
"May 09, 1988","416.81","416.81","416.81","416.81","5.25M","-0.51%"
"May 06, 1988","418.93","418.93","418.93","418.93","5.19M","0.41%"
"May 04, 1988","417.20","417.20","417.20","417.20","3.45M","1.13%"
"May 03, 1988","412.54","412.54","412.54","412.54","5.86M","-0.33%"
"Apr 29, 1988","413.91","413.91","413.91","413.91","232.00K","0.42%"
"Apr 28, 1988","412.17","412.17","412.17","412.17","512.00K","2.14%"
"Apr 27, 1988","403.54","403.54","403.54","403.54","4.83M","-0.37%"
"Apr 26, 1988","405.04","405.04","405.04","405.04","6.41M","0.67%"
"Apr 25, 1988","402.35","402.35","402.35","402.35","1.31M","1.09%"
"Apr 22, 1988","398.00","398.00","398.00","398.00","5.39M","1.69%"
"Apr 21, 1988","391.38","391.38","391.38","391.38","4.17M","-0.30%"
"Apr 20, 1988","392.55","392.55","392.55","392.55","5.49M","2.22%"
"Apr 19, 1988","384.02","384.02","384.02","384.02","2.08M","-3.41%"
"Apr 18, 1988","397.58","397.58","397.58","397.58","4.89M","0.73%"
"Apr 15, 1988","394.71","394.71","394.71","394.71","3.61M","-2.59%"
"Apr 14, 1988","405.19","405.19","405.19","405.19","6.46M","1.11%"
"Apr 12, 1988","400.75","400.75","400.75","400.75","252.00K","1.17%"
"Apr 11, 1988","396.13","396.13","396.13","396.13","4.47M","0.45%"
"Apr 08, 1988","394.34","394.34","394.34","394.34","5.85M","-0.49%"
"Apr 07, 1988","396.27","396.27","396.27","396.27","1.06M","2.53%"
"Apr 05, 1988","386.51","386.51","386.51","386.51","4.47M","-0.49%"
"Apr 04, 1988","388.42","388.42","388.42","388.42","4.02M","-0.36%"
"Apr 01, 1988","389.83","389.83","389.83","389.83","4.61M","0.24%"
"Mar 31, 1988","388.90","388.90","388.90","388.90","207.00K","-1.37%"
"Mar 30, 1988","394.32","394.32","394.32","394.32","3.86M","0.95%"
"Mar 29, 1988","390.61","390.61","390.61","390.61","5.14M","2.71%"
"Mar 28, 1988","380.29","380.29","380.29","380.29","3.30M","-5.41%"
"Mar 25, 1988","402.05","402.05","402.05","402.05","392.00K","-0.74%"
"Mar 24, 1988","405.06","405.06","405.06","405.06","1.57M","1.41%"
"Mar 23, 1988","399.42","399.42","399.42","399.42","1.16M","0.33%"
"Mar 22, 1988","398.11","398.11","398.11","398.11","3.05M","-0.55%"
"Mar 21, 1988","400.31","400.31","400.31","400.31","5.60M","1.03%"
"Mar 18, 1988","396.23","396.23","396.23","396.23","6.40M","2.28%"
"Mar 17, 1988","387.38","387.38","387.38","387.38","2.49M","0.61%"
"Mar 16, 1988","385.02","385.02","385.02","385.02","2.08M","0.37%"
"Mar 15, 1988","383.61","383.61","383.61","383.61","4.72M","-0.28%"
"Mar 14, 1988","384.67","384.67","384.67","384.67","4.99M","-0.14%"
"Mar 11, 1988","385.21","385.21","385.21","385.21","4.61M","-0.60%"
"Mar 10, 1988","387.55","387.55","387.55","387.55","3.60M","0.72%"
"Mar 09, 1988","384.78","384.78","384.78","384.78","1.30M","0.50%"
"Mar 08, 1988","382.86","382.86","382.86","382.86","4.48M","-0.23%"
"Mar 07, 1988","383.74","383.74","383.74","383.74","3.05M","0.97%"
"Mar 04, 1988","380.07","380.07","380.07","380.07","4.01M","1.04%"
"Mar 03, 1988","376.15","376.15","376.15","376.15","5.23M","0.70%"
"Mar 01, 1988","373.52","373.52","373.52","373.52","2.07M","-0.35%"
"Feb 29, 1988","374.83","374.83","374.83","374.83","2.45M","0.67%"
"Feb 26, 1988","372.32","372.32","372.32","372.32","2.44M","-0.15%"
"Feb 25, 1988","372.89","372.89","372.89","372.89","924.00K","0.84%"
"Feb 24, 1988","369.80","369.80","369.80","369.80","3.48M","2.41%"
"Feb 23, 1988","361.10","361.10","361.10","361.10","3.34M","-0.47%"
"Feb 22, 1988","362.79","362.79","362.79","362.79","5.76M","2.49%"
"Feb 19, 1988","353.97","353.97","353.97","353.97","5.23M","1.73%"
"Feb 18, 1988","347.94","347.94","347.94","347.94","861.00K","2.12%"
"Feb 17, 1988","340.73","340.73","340.73","340.73","5.93M","0.14%"
"Feb 16, 1988","340.26","340.26","340.26","340.26","5.36M","1.33%"
"Feb 15, 1988","335.79","335.79","335.79","335.79","3.92M","1.49%"
"Feb 12, 1988","330.86","330.86","330.86","330.86","3.39M","0.24%"
"Feb 11, 1988","330.07","330.07","330.07","330.07","5.45M","0.90%"
"Feb 10, 1988","327.13","327.13","327.13","327.13","4.17M","0.91%"
"Feb 09, 1988","324.17","324.17","324.17","324.17","3.13M","0.33%"
"Feb 08, 1988","323.09","323.09","323.09","323.09","1.98M","0.91%"
"Feb 05, 1988","320.19","320.19","320.19","320.19","2.09M","-0.12%"
"Feb 04, 1988","320.59","320.59","320.59","320.59","3.87M","1.04%"
"Feb 03, 1988","317.29","317.29","317.29","317.29","2.35M","0.68%"
"Feb 02, 1988","315.15","315.15","315.15","315.15","5.27M","-1.04%"
"Feb 01, 1988","318.46","318.46","318.46","318.46","2.75M","-0.13%"
"Jan 29, 1988","318.87","318.87","318.87","318.87","2.54M","0.17%"
"Jan 28, 1988","318.34","318.34","318.34","318.34","2.86M","-0.32%"
"Jan 27, 1988","319.35","319.35","319.35","319.35","3.45M","0.42%"
"Jan 26, 1988","318.02","318.02","318.02","318.02","3.12M","0.05%"
"Jan 25, 1988","317.85","317.85","317.85","317.85","2.58M","-0.30%"
"Jan 22, 1988","318.80","318.80","318.80","318.80","3.20M","0.87%"
"Jan 21, 1988","316.04","316.04","316.04","316.04","3.72M","-1.35%"
"Jan 20, 1988","320.37","320.37","320.37","320.37","4.36M","-0.93%"
"Jan 19, 1988","323.37","323.37","323.37","323.37","19.00K","-3.47%"
"Jan 18, 1988","334.99","334.99","334.99","334.99","1.52M","7.39%"
"Jan 15, 1988","311.94","311.94","311.94","311.94","4.67M","1.71%"
"Jan 14, 1988","306.71","306.71","306.71","306.71","3.38M","1.42%"
"Jan 13, 1988","302.42","302.42","302.42","302.42","5.55M","-2.69%"
"Jan 12, 1988","310.77","310.77","310.77","310.77","6.11M","1.03%"
"Jan 11, 1988","307.61","307.61","307.61","307.61","2.88M","-6.04%"
"Jan 08, 1988","327.37","327.37","327.37","327.37","2.53M","2.15%"
"Jan 07, 1988","320.48","320.48","320.48","320.48","2.26M","1.69%"
"Jan 06, 1988","315.14","315.14","315.14","315.14","3.28M","4.38%"
"Jan 05, 1988","301.91","301.91","301.91","301.91","1.03M","4.94%"
"Jan 04, 1988","287.71","287.71","287.71","287.71","1.98M","0.97%"
"Dec 30, 1987","284.94","284.94","284.94","284.94","2.73M","0.20%"
"Dec 29, 1987","284.37","284.37","284.37","284.37","2.11M","0.47%"
"Dec 28, 1987","283.05","283.05","283.05","283.05","3.43M","-1.30%"
"Dec 25, 1987","286.77","286.77","286.77","286.77","3.48M","-0.39%"
"Dec 24, 1987","287.88","287.88","287.88","287.88","2.98M","0.41%"
"Dec 23, 1987","286.70","286.70","286.70","286.70","4.32M","-1.59%"
"Dec 22, 1987","291.33","291.33","291.33","291.33","5.53M","1.40%"
"Dec 21, 1987","287.31","287.31","287.31","287.31","5.05M","3.55%"
"Dec 18, 1987","277.47","277.47","277.47","277.47","2.62M","3.16%"
"Dec 17, 1987","268.98","268.98","268.98","268.98","3.08M","-2.37%"
"Dec 16, 1987","275.51","275.51","275.51","275.51","2.60M","4.71%"
"Dec 15, 1987","263.11","263.11","263.11","263.11","2.35M","5.98%"
"Dec 14, 1987","248.27","248.27","248.27","248.27","1.69M","1.76%"
"Dec 11, 1987","243.97","243.97","243.97","243.97","2.38M","-3.94%"
"Dec 09, 1987","253.98","253.98","253.98","253.98","1.67M","-0.70%"
"Dec 08, 1987","255.78","255.78","255.78","255.78","1.27M","-1.97%"
"Dec 04, 1987","260.91","260.91","260.91","260.91","3.01M","-0.30%"
"Dec 03, 1987","261.70","261.70","261.70","261.70","1.96M","-4.49%"
"Dec 02, 1987","274.01","274.01","274.01","274.01","1.54M","-1.41%"
"Dec 01, 1987","277.92","277.92","277.92","277.92","1.53M","-4.30%"
"Nov 30, 1987","290.42","290.42","290.42","290.42","2.58M","-3.00%"
"Nov 27, 1987","299.39","299.39","299.39","299.39","6.26M","-1.12%"
"Nov 26, 1987","302.77","302.77","302.77","302.77","3.89M","-0.47%"
"Nov 25, 1987","304.21","304.21","304.21","304.21","5.02M","2.78%"
"Nov 24, 1987","295.97","295.97","295.97","295.97","4.54M","1.84%"
"Nov 23, 1987","290.62","290.62","290.62","290.62","3.31M","3.67%"
"Nov 20, 1987","280.34","280.34","280.34","280.34","2.46M","-1.95%"
"Nov 19, 1987","285.92","285.92","285.92","285.92","2.01M","-1.89%"
"Nov 18, 1987","291.43","291.43","291.43","291.43","4.51M","-0.95%"
"Nov 17, 1987","294.23","294.23","294.23","294.23","4.31M","-3.22%"
"Nov 16, 1987","304.01","304.01","304.01","304.01","2.53M","-3.12%"
"Nov 13, 1987","313.81","313.81","313.81","313.81","3.32M","1.12%"
"Nov 12, 1987","310.34","310.34","310.34","310.34","2.46M","-1.14%"
"Nov 11, 1987","313.91","313.91","313.91","313.91","3.00M","-3.78%"
"Nov 10, 1987","326.25","326.25","326.25","326.25","3.05M","-2.75%"
"Nov 09, 1987","335.48","335.48","335.48","335.48","2.64M","1.55%"
"Nov 06, 1987","330.37","330.37","330.37","330.37","2.65M","1.71%"
"Nov 05, 1987","324.81","324.81","324.81","324.81","3.97M","-0.46%"
"Nov 04, 1987","326.31","326.31","326.31","326.31","3.16M","3.79%"
"Nov 03, 1987","314.40","314.40","314.40","314.40","2.27M","3.59%"
"Nov 02, 1987","303.51","303.51","303.51","303.51","1.92M","1.23%"
"Oct 30, 1987","299.83","299.83","299.83","299.83","2.21M","-2.53%"
"Oct 29, 1987","307.62","307.62","307.62","307.62","2.32M","-7.01%"
"Oct 28, 1987","330.80","330.80","330.80","330.80","3.91M","-1.75%"
"Oct 27, 1987","336.68","336.68","336.68","336.68","2.60M","-8.56%"
"Oct 26, 1987","368.18","368.18","368.18","368.18","4.90M","-7.84%"
"Oct 22, 1987","399.49","399.49","399.49","399.49","5.93M","2.06%"
"Oct 21, 1987","391.44","391.44","391.44","391.44","5.10M","-7.32%"
"Oct 20, 1987","422.37","422.37","422.37","422.37","770.00K","-7.98%"
"Oct 19, 1987","459.01","459.01","459.01","459.01","1.41M","-2.93%"
"Oct 16, 1987","472.86","472.86","472.86","472.86","507.00K","0.66%"
"Oct 15, 1987","469.75","469.75","469.75","469.75","4.91M","0.96%"
"Oct 14, 1987","465.27","465.27","465.27","465.27","4.66M","0.01%"
"Oct 13, 1987","465.21","465.21","465.21","465.21","4.69M","1.16%"
"Oct 12, 1987","459.86","459.86","459.86","459.86","552.00K","1.94%"
"Oct 09, 1987","451.09","451.09","451.09","451.09","4.61M","1.93%"
"Oct 08, 1987","442.55","442.55","442.55","442.55","5.94M","-2.34%"
"Oct 07, 1987","453.17","453.17","453.17","453.17","6.13M","-1.04%"
"Oct 06, 1987","457.91","457.91","457.91","457.91","5.34M","-0.44%"
"Oct 05, 1987","459.95","459.95","459.95","459.95","4.91M","3.76%"
"Oct 02, 1987","443.27","443.27","443.27","443.27","4.56M","1.45%"
"Oct 01, 1987","436.92","436.92","436.92","436.92","3.79M","2.04%"
"Sep 30, 1987","428.19","428.19","428.19","428.19","2.94M","0.74%"
"Sep 29, 1987","425.05","425.05","425.05","425.05","5.02M","0.05%"
"Sep 28, 1987","424.85","424.85","424.85","424.85","3.16M","2.02%"
"Sep 25, 1987","416.42","416.42","416.42","416.42","6.23M","0.77%"
"Sep 24, 1987","413.25","413.25","413.25","413.25","4.45M","0.39%"
"Sep 23, 1987","411.66","411.66","411.66","411.66","5.64M","-0.59%"
"Sep 22, 1987","414.09","414.09","414.09","414.09","2.84M","1.81%"
"Sep 21, 1987","406.72","406.72","406.72","406.72","2.34M","1.30%"
"Sep 18, 1987","401.49","401.49","401.49","401.49","4.04M","0.96%"
"Sep 17, 1987","397.66","397.66","397.66","397.66","2.59M","0.59%"
"Sep 16, 1987","395.31","395.31","395.31","395.31","2.52M","0.94%"
"Sep 15, 1987","391.62","391.62","391.62","391.62","3.97M","1.14%"
"Sep 14, 1987","387.22","387.22","387.22","387.22","3.86M","1.36%"
"Sep 11, 1987","382.01","382.01","382.01","382.01","4.21M","0.95%"
"Sep 10, 1987","378.41","378.41","378.41","378.41","5.66M","1.41%"
"Sep 09, 1987","373.15","373.15","373.15","373.15","3.52M","1.06%"
"Sep 08, 1987","369.23","369.23","369.23","369.23","4.16M","-0.15%"
"Sep 07, 1987","369.79","369.79","369.79","369.79","4.67M","-0.54%"
"Sep 04, 1987","371.78","371.78","371.78","371.78","6.50M","1.43%"
"Sep 03, 1987","366.54","366.54","366.54","366.54","3.31M","-0.04%"
"Sep 02, 1987","366.70","366.70","366.70","366.70","2.61M","2.89%"
"Sep 01, 1987","356.41","356.41","356.41","356.41","2.86M","0.92%"
"Aug 31, 1987","353.15","353.15","353.15","353.15","3.02M","2.04%"
"Aug 28, 1987","346.09","346.09","346.09","346.09","2.54M","1.22%"
"Aug 27, 1987","341.91","341.91","341.91","341.91","1.81M","0.85%"
"Aug 26, 1987","339.03","339.03","339.03","339.03","1.69M","0.05%"
"Aug 25, 1987","338.86","338.86","338.86","338.86","2.81M","0.16%"
"Aug 24, 1987","338.33","338.33","338.33","338.33","2.32M","1.02%"
"Aug 21, 1987","334.91","334.91","334.91","334.91","2.66M","0.37%"
"Aug 20, 1987","333.69","333.69","333.69","333.69","3.45M","1.23%"
"Aug 19, 1987","329.63","329.63","329.63","329.63","2.27M","0.88%"
"Aug 18, 1987","326.74","326.74","326.74","326.74","2.35M","0.20%"
"Aug 17, 1987","326.09","326.09","326.09","326.09","1.60M","0.16%"
"Aug 14, 1987","325.58","325.58","325.58","325.58","1.41M","0.56%"
"Aug 13, 1987","323.77","323.77","323.77","323.77","2.26M","1.54%"
"Aug 11, 1987","318.87","318.87","318.87","318.87","2.00M","-0.28%"
"Aug 10, 1987","319.77","319.77","319.77","319.77","1.73M","-1.20%"
"Aug 07, 1987","323.65","323.65","323.65","323.65","2.17M","-0.52%"
"Aug 06, 1987","325.35","325.35","325.35","325.35","1.78M","-0.66%"
"Aug 05, 1987","327.51","327.51","327.51","327.51","1.40M","-0.30%"
"Aug 04, 1987","328.48","328.48","328.48","328.48","1.61M","0.99%"
"Aug 03, 1987","325.26","325.26","325.26","325.26","2.02M","3.60%"
"Jul 31, 1987","313.96","313.96","313.96","313.96","2.84M","-4.11%"
"Jul 30, 1987","327.41","327.41","327.41","327.41","1.39M","-1.70%"
"Jul 29, 1987","333.06","333.06","333.06","333.06","1.38M","-0.07%"
"Jul 28, 1987","333.30","333.30","333.30","333.30","2.18M","0.29%"
"Jul 27, 1987","332.34","332.34","332.34","332.34","2.64M","-2.58%"
"Jul 24, 1987","341.15","341.15","341.15","341.15","2.38M","0.06%"
"Jul 23, 1987","340.94","340.94","340.94","340.94","2.17M","-2.79%"
"Jul 22, 1987","350.74","350.74","350.74","350.74","2.04M","0.48%"
"Jul 21, 1987","349.07","349.07","349.07","349.07","2.48M","-1.09%"
"Jul 20, 1987","352.90","352.90","352.90","352.90","4.01M","1.24%"
"Jul 17, 1987","348.59","348.59","348.59","348.59","3.40M","1.45%"
"Jul 16, 1987","343.60","343.60","343.60","343.60","2.11M","-0.80%"
"Jul 15, 1987","346.36","346.36","346.36","346.36","6.43M","0.97%"
"Jul 14, 1987","343.02","343.02","343.02","343.02","3.65M","2.44%"
"Jul 10, 1987","334.85","334.85","334.85","334.85","2.53M","2.15%"
"Jul 09, 1987","327.80","327.80","327.80","327.80","1.96M","1.24%"
"Jul 08, 1987","323.77","323.77","323.77","323.77","2.24M","0.58%"
"Jul 07, 1987","321.89","321.89","321.89","321.89","3.07M","1.35%"
"Jul 06, 1987","317.59","317.59","317.59","317.59","2.48M","1.07%"
"Jul 03, 1987","314.22","314.22","314.22","314.22","1.90M","2.87%"
"Jul 02, 1987","305.45","305.45","305.45","305.45","1.41M","1.86%"
"Jun 30, 1987","299.87","299.87","299.87","299.87","1.52M","0.69%"
"Jun 29, 1987","297.82","297.82","297.82","297.82","1.95M","-0.03%"
"Jun 26, 1987","297.92","297.92","297.92","297.92","3.94M","0.84%"
"Jun 25, 1987","295.43","295.43","295.43","295.43","3.54M","0.03%"
"Jun 24, 1987","295.33","295.33","295.33","295.33","2.54M","2.40%"
"Jun 23, 1987","288.42","288.42","288.42","288.42","3.14M","-0.01%"
"Jun 22, 1987","288.44","288.44","288.44","288.44","2.69M","2.40%"
"Jun 19, 1987","281.68","281.68","281.68","281.68","2.71M","1.35%"
"Jun 18, 1987","277.93","277.93","277.93","277.93","2.86M","0.32%"
"Jun 17, 1987","277.03","277.03","277.03","277.03","1.87M","-0.69%"
"Jun 16, 1987","278.95","278.95","278.95","278.95","2.75M","-0.53%"
"Jun 15, 1987","280.43","280.43","280.43","280.43","3.16M","0.19%"
"Jun 12, 1987","279.91","279.91","279.91","279.91","1.63M","-0.21%"
"Jun 11, 1987","280.50","280.50","280.50","280.50","1.81M","0.30%"
"Jun 10, 1987","279.66","279.66","279.66","279.66","1.90M","1.04%"
"Jun 09, 1987","276.79","276.79","276.79","276.79","1.87M","0.44%"
"Jun 08, 1987","275.57","275.57","275.57","275.57","1.55M","0.75%"
"Jun 05, 1987","273.52","273.52","273.52","273.52","1.35M","0.30%"
"Jun 04, 1987","272.69","272.69","272.69","272.69","1.19M","0.24%"
"Jun 03, 1987","272.05","272.05","272.05","272.05","1.49M","-0.06%"
"Jun 02, 1987","272.21","272.21","272.21","272.21","1.48M","0.50%"
"Jun 01, 1987","270.85","270.85","270.85","270.85","1.28M","0.66%"
"May 29, 1987","269.07","269.07","269.07","269.07","991.00K","0.30%"
"May 28, 1987","268.27","268.27","268.27","268.27","1.14M","-1.19%"
"May 27, 1987","271.50","271.50","271.50","271.50","1.74M","0.13%"
"May 26, 1987","271.15","271.15","271.15","271.15","1.91M","0.79%"
"May 25, 1987","269.02","269.02","269.02","269.02","1.85M","1.15%"
"May 22, 1987","265.95","265.95","265.95","265.95","1.40M","0.75%"
"May 21, 1987","263.96","263.96","263.96","263.96","1.46M","-0.09%"
"May 20, 1987","264.21","264.21","264.21","264.21","1.32M","1.60%"
"May 19, 1987","260.04","260.04","260.04","260.04","1.05M","0.40%"
"May 18, 1987","259.00","259.00","259.00","259.00","937.00K","-1.48%"
"May 15, 1987","262.90","262.90","262.90","262.90","1.22M","-1.42%"
"May 14, 1987","266.70","266.70","266.70","266.70","1.64M","0.02%"
"May 13, 1987","266.64","266.64","266.64","266.64","1.86M","0.20%"
"May 12, 1987","266.12","266.12","266.12","266.12","1.62M","1.51%"
"May 08, 1987","262.16","262.16","262.16","262.16","1.53M","1.20%"
"May 07, 1987","259.06","259.06","259.06","259.06","1.40M","1.09%"
"May 06, 1987","256.27","256.27","256.27","256.27","1.79M","0.72%"
"May 04, 1987","254.43","254.43","254.43","254.43","1.64M","1.69%"
"Apr 30, 1987","250.19","250.19","250.19","250.19","1.24M","1.12%"
"Apr 29, 1987","247.41","247.41","247.41","247.41","655.00K","-0.04%"
"Apr 28, 1987","247.52","247.52","247.52","247.52","855.00K","-0.31%"
"Apr 27, 1987","248.30","248.30","248.30","248.30","548.00K","0.61%"
"Apr 24, 1987","246.79","246.79","246.79","246.79","1.13M","-0.83%"
"Apr 23, 1987","248.86","248.86","248.86","248.86","1.34M","1.40%"
"Apr 22, 1987","245.42","245.42","245.42","245.42","1.43M","1.11%"
"Apr 21, 1987","242.72","242.72","242.72","242.72","1.15M","0.66%"
"Apr 20, 1987","241.13","241.13","241.13","241.13","905.00K","-1.26%"
"Apr 17, 1987","244.21","244.21","244.21","244.21","1.27M","-0.77%"
"Apr 16, 1987","246.10","246.10","246.10","246.10","1.44M","0.25%"
"Apr 15, 1987","245.49","245.49","245.49","245.49","1.71M","-0.25%"
"Apr 14, 1987","246.10","246.10","246.10","246.10","1.69M","0.94%"
"Apr 10, 1987","243.82","243.82","243.82","243.82","1.69M","2.80%"
"Apr 09, 1987","237.17","237.17","237.17","237.17","1.57M","1.92%"
"Apr 08, 1987","232.71","232.71","232.71","232.71","1.41M","1.38%"
"Apr 07, 1987","229.55","229.55","229.55","229.55","832.00K","0.43%"
"Apr 03, 1987","228.57","228.57","228.57","228.57","713.00K","0.17%"
"Apr 02, 1987","228.19","228.19","228.19","228.19","544.00K","0.12%"
"Apr 01, 1987","227.91","227.91","227.91","227.91","845.00K","-0.46%"
"Mar 31, 1987","228.97","228.97","228.97","228.97","746.00K","-0.19%"
"Mar 30, 1987","229.40","229.40","229.40","229.40","1.21M","-0.39%"
"Mar 27, 1987","230.30","230.30","230.30","230.30","1.08M","1.02%"
"Mar 26, 1987","227.97","227.97","227.97","227.97","1.24M","0.16%"
"Mar 25, 1987","227.60","227.60","227.60","227.60","1.32M","0.37%"
"Mar 24, 1987","226.75","226.75","226.75","226.75","1.64M","0.40%"
"Mar 23, 1987","225.84","225.84","225.84","225.84","1.54M","0.80%"
"Mar 20, 1987","224.04","224.04","224.04","224.04","974.00K","-0.16%"
"Mar 19, 1987","224.41","224.41","224.41","224.41","1.12M","-0.00%"
"Mar 18, 1987","224.42","224.42","224.42","224.42","1.16M","0.42%"
"Mar 17, 1987","223.49","223.49","223.49","223.49","1.72M","0.21%"
"Mar 16, 1987","223.02","223.02","223.02","223.02","1.62M","2.09%"
"Mar 13, 1987","218.45","218.45","218.45","218.45","1.13M","0.82%"
"Mar 12, 1987","216.67","216.67","216.67","216.67","1.08M","-0.31%"
"Mar 11, 1987","217.35","217.35","217.35","217.35","1.68M","-0.20%"
"Mar 10, 1987","217.78","217.78","217.78","217.78","1.83M","1.30%"
"Mar 09, 1987","214.99","214.99","214.99","214.99","1.70M","0.77%"
"Mar 06, 1987","213.35","213.35","213.35","213.35","1.01M","0.06%"
"Mar 05, 1987","213.23","213.23","213.23","213.23","879.00K","0.74%"
"Mar 04, 1987","211.66","211.66","211.66","211.66","698.00K","0.64%"
"Mar 03, 1987","210.31","210.31","210.31","210.31","500.00K","0.43%"
"Mar 02, 1987","209.40","209.40","209.40","209.40","419.00K","0.29%"
"Feb 27, 1987","208.79","208.79","208.79","208.79","897.00K","0.23%"
"Feb 26, 1987","208.32","208.32","208.32","208.32","746.00K","0.30%"
"Feb 25, 1987","207.70","207.70","207.70","207.70","751.00K","-0.47%"
"Feb 24, 1987","208.69","208.69","208.69","208.69","881.00K","0.11%"
"Feb 23, 1987","208.47","208.47","208.47","208.47","602.00K","0.42%"
"Feb 20, 1987","207.59","207.59","207.59","207.59","676.00K","-0.36%"
"Feb 19, 1987","208.34","208.34","208.34","208.34","1.07M","0.47%"
"Feb 18, 1987","207.37","207.37","207.37","207.37","1.18M","1.54%"
"Feb 17, 1987","204.22","204.22","204.22","204.22","1.10M","0.53%"
"Feb 16, 1987","203.14","203.14","203.14","203.14","715.00K","-1.09%"
"Feb 13, 1987","205.37","205.37","205.37","205.37","920.00K","-0.32%"
"Feb 11, 1987","206.03","206.03","206.03","206.03","876.00K","0.27%"
"Feb 10, 1987","205.48","205.48","205.48","205.48","1.13M","-1.09%"
"Feb 09, 1987","207.75","207.75","207.75","207.75","917.00K","-0.84%"
"Feb 06, 1987","209.52","209.52","209.52","209.52","908.00K","-0.68%"
"Feb 05, 1987","210.95","210.95","210.95","210.95","818.00K","-0.09%"
"Feb 04, 1987","211.15","211.15","211.15","211.15","844.00K","-0.24%"
"Feb 03, 1987","211.66","211.66","211.66","211.66","1.30M","0.14%"
"Feb 02, 1987","211.37","211.37","211.37","211.37","1.25M","0.69%"
"Jan 30, 1987","209.92","209.92","209.92","209.92","929.00K","-0.02%"
"Jan 29, 1987","209.97","209.97","209.97","209.97","904.00K","0.46%"
"Jan 28, 1987","209.00","209.00","209.00","209.00","1.55M","-0.21%"
"Jan 27, 1987","209.45","209.45","209.45","209.45","1.71M","0.53%"
"Jan 26, 1987","208.34","208.34","208.34","208.34","1.32M","0.60%"
"Jan 23, 1987","207.10","207.10","207.10","207.10","1.09M","-0.07%"
"Jan 22, 1987","207.24","207.24","207.24","207.24","604.00K","-1.16%"
"Jan 21, 1987","209.68","209.68","209.68","209.68","808.00K","0.31%"
"Jan 20, 1987","209.03","209.03","209.03","209.03","609.00K","-1.02%"
"Jan 19, 1987","211.19","211.19","211.19","211.19","1.05M","-0.62%"
"Jan 16, 1987","212.50","212.50","212.50","212.50","1.20M","1.42%"
"Jan 15, 1987","209.53","209.53","209.53","209.53","1.14M","-1.10%"
"Jan 14, 1987","211.85","211.85","211.85","211.85","1.11M","-0.90%"
"Jan 13, 1987","213.78","213.78","213.78","213.78","1.05M","-0.54%"
"Jan 12, 1987","214.94","214.94","214.94","214.94","1.52M","0.04%"
"Jan 09, 1987","214.86","214.86","214.86","214.86","2.46M","-0.13%"
"Jan 08, 1987","215.15","215.15","215.15","215.15","1.77M","0.61%"
"Jan 07, 1987","213.84","213.84","213.84","213.84","1.58M","1.22%"
"Jan 06, 1987","211.27","211.27","211.27","211.27","1.08M","0.62%"
"Jan 05, 1987","209.96","209.96","209.96","209.96","1.30M","0.38%"
"Jan 02, 1987","209.16","209.16","209.16","209.16","656.00K","0.95%"
"Dec 30, 1986","207.20","207.20","207.20","207.20","1.49M","0.03%"
"Dec 29, 1986","207.13","207.13","207.13","207.13","896.00K","-0.41%"
"Dec 26, 1986","207.98","207.98","207.98","207.98","2.20M","0.34%"
"Dec 25, 1986","207.28","207.28","207.28","207.28","1.14M","0.00%"
"Dec 24, 1986","207.28","207.28","207.28","207.28","1.41M","0.39%"
"Dec 23, 1986","206.47","206.47","206.47","206.47","1.27M","1.05%"
"Dec 22, 1986","204.33","204.33","204.33","204.33","818.00K","-0.41%"
"Dec 19, 1986","205.18","205.18","205.18","205.18","1.35M","0.81%"
"Dec 18, 1986","203.53","203.53","203.53","203.53","1.30M","1.66%"
"Dec 17, 1986","200.21","200.21","200.21","200.21","845.00K","1.14%"
"Dec 16, 1986","197.95","197.95","197.95","197.95","836.00K","-0.48%"
"Dec 15, 1986","198.91","198.91","198.91","198.91","1.29M","-0.84%"
"Dec 12, 1986","200.60","200.60","200.60","200.60","1.24M","1.33%"
"Dec 11, 1986","197.96","197.96","197.96","197.96","1.12M","0.86%"
"Dec 09, 1986","196.27","196.27","196.27","196.27","939.00K","0.60%"
"Dec 08, 1986","195.09","195.09","195.09","195.09","1.29M","0.72%"
"Dec 04, 1986","193.70","193.70","193.70","193.70","1.30M","1.33%"
"Dec 03, 1986","191.15","191.15","191.15","191.15","1.18M","0.72%"
"Dec 02, 1986","189.79","189.79","189.79","189.79","996.00K","0.70%"
"Dec 01, 1986","188.48","188.48","188.48","188.48","780.00K","1.08%"
"Nov 28, 1986","186.46","186.46","186.46","186.46","558.00K","0.72%"
"Nov 27, 1986","185.13","185.13","185.13","185.13","536.00K","0.02%"
"Nov 26, 1986","185.09","185.09","185.09","185.09","653.00K","0.99%"
