"Date","Price","Open","High","Low","Change %"
"May 13, 1987","458.06","461.49","458.06","458.06","-0.16%"
"May 12, 1987","458.79","462.22","458.79","458.79","0.68%"
"May 11, 1987","455.69","456.09","455.69","455.69","0.25%"
"May 08, 1987","454.57","458.00","454.57","454.57","-0.62%"
"May 07, 1987","457.41","459.38","457.41","457.41","-0.16%"
"May 06, 1987","458.16","459.36","458.16","458.16","0.02%"
"May 05, 1987","458.05","465.76","458.05","458.05","-0.43%"
"May 04, 1987","460.01","460.01","460.01","460.01","0.76%"
"May 01, 1987","456.53","456.53","456.53","456.53","0.65%"
"Apr 30, 1987","453.60","455.45","453.60","453.60","0.43%"
"Apr 29, 1987","451.65","452.52","451.65","451.65","0.00%"
"Apr 28, 1987","451.65","457.08","451.65","451.65","1.79%"
"Apr 27, 1987","443.72","477.60","443.72","443.72","-3.93%"
"Apr 24, 1987","461.86","466.85","461.86","461.86","0.47%"
"Apr 23, 1987","459.68","459.68","459.68","459.68","2.20%"
"Apr 22, 1987","449.80","450.34","449.80","449.80","0.58%"
"Apr 21, 1987","447.19","459.14","447.19","447.19","-1.18%"
"Apr 20, 1987","452.52","452.52","452.52","452.52","2.18%"
"Apr 16, 1987","442.85","442.85","442.85","442.85","0.25%"
"Apr 15, 1987","441.76","450.89","441.76","441.76","-1.91%"
"Apr 14, 1987","450.34","450.34","450.34","450.34","2.85%"
"Apr 13, 1987","437.85","438.29","437.85","437.85","1.30%"
"Apr 10, 1987","432.21","434.92","432.21","432.21","0.05%"
"Apr 09, 1987","431.99","431.99","431.99","431.99","2.95%"
"Apr 08, 1987","419.61","423.08","419.61","419.61","-0.57%"
"Apr 07, 1987","422.00","422.32","422.00","422.00","0.81%"
"Apr 06, 1987","418.63","422.11","418.63","418.63","-0.13%"
"Apr 03, 1987","419.18","419.61","419.18","419.18","0.39%"
"Apr 02, 1987","417.55","421.56","417.55","417.55","0.13%"
"Apr 01, 1987","417.00","419.72","417.00","417.00","-0.18%"
"Mar 31, 1987","417.76","422.32","417.76","417.76","-0.70%"
"Mar 30, 1987","420.69","427.65","420.69","420.69","0.18%"
"Mar 27, 1987","419.94","419.94","419.94","419.94","2.17%"
"Mar 26, 1987","411.03","412.66","411.03","411.03","-0.21%"
"Mar 25, 1987","411.90","415.37","411.90","411.90","-0.26%"
"Mar 24, 1987","412.99","412.99","412.99","412.99","1.25%"
"Mar 23, 1987","407.88","409.29","407.88","407.88","0.97%"
"Mar 20, 1987","403.97","405.49","403.97","403.97","0.13%"
"Mar 19, 1987","403.43","404.95","403.43","403.43","-0.32%"
"Mar 18, 1987","404.73","406.79","404.73","404.73","0.54%"
"Mar 17, 1987","402.56","406.58","402.56","402.56","-0.64%"
"Mar 16, 1987","405.17","405.49","405.17","405.17","0.19%"
"Mar 13, 1987","404.40","409.29","404.40","404.40","-0.93%"
"Mar 12, 1987","408.21","409.83","408.21","408.21","0.40%"
"Mar 11, 1987","406.58","407.66","406.58","406.58","0.21%"
"Mar 10, 1987","405.71","405.82","405.71","405.71","0.43%"
"Mar 09, 1987","403.97","405.71","403.97","403.97","-0.46%"
"Mar 06, 1987","405.82","407.88","405.82","405.82","-1.11%"
"Mar 05, 1987","410.38","411.90","410.38","410.38","1.07%"
"Mar 04, 1987","406.03","407.88","406.03","406.03","0.40%"
"Mar 03, 1987","404.40","404.62","404.40","404.40","0.05%"
"Mar 02, 1987","404.19","405.71","404.19","404.19","-0.27%"
"Feb 27, 1987","405.27","407.12","405.27","405.27","0.35%"
"Feb 26, 1987","403.86","404.95","403.86","403.86","-0.46%"
"Feb 25, 1987","405.71","407.88","405.71","405.71","1.06%"
"Feb 24, 1987","401.47","402.56","401.47","401.47","-0.49%"
"Feb 23, 1987","403.43","405.71","403.43","403.43","1.03%"
"Feb 20, 1987","399.30","399.84","399.30","399.30","1.46%"
"Feb 19, 1987","393.55","395.28","393.55","393.55","0.64%"
"Feb 18, 1987","391.05","393.44","391.05","391.05","-0.77%"
"Feb 17, 1987","394.09","397.24","394.09","394.09","-0.71%"
"Feb 16, 1987","396.91","397.78","396.91","396.91","0.00%"
"Feb 13, 1987","396.91","397.45","396.91","396.91","-0.87%"
"Feb 12, 1987","400.39","402.78","400.39","400.39","-0.03%"
"Feb 11, 1987","400.50","403.32","400.50","400.50","-0.51%"
"Feb 10, 1987","402.56","404.73","402.56","402.56","-0.78%"
"Feb 09, 1987","405.71","406.36","405.71","405.71","0.65%"
"Feb 06, 1987","403.10","404.73","403.10","403.10","1.01%"
"Feb 05, 1987","399.08","402.78","399.08","399.08","-0.92%"
"Feb 04, 1987","402.78","405.17","402.78","402.78","0.74%"
"Feb 03, 1987","399.84","403.86","399.84","399.84","-1.60%"
"Feb 02, 1987","406.36","407.34","406.36","406.36","0.73%"
"Jan 30, 1987","403.43","411.68","403.43","403.43","-1.41%"
"Jan 29, 1987","409.18","410.81","409.18","409.18","0.56%"
"Jan 28, 1987","406.90","417.55","406.90","406.90","-1.03%"
"Jan 27, 1987","411.14","411.68","411.14","411.14","0.93%"
"Jan 26, 1987","407.34","407.34","407.34","407.34","1.13%"
"Jan 23, 1987","402.78","407.66","402.78","402.78","-1.46%"
"Jan 22, 1987","408.75","411.36","408.75","408.75","0.53%"
"Jan 21, 1987","406.58","408.97","406.58","406.58","-1.83%"
"Jan 20, 1987","414.18","419.61","414.18","414.18","-1.73%"
"Jan 19, 1987","421.46","423.41","421.46","421.46","1.47%"
"Jan 16, 1987","415.37","416.79","415.37","415.37","0.18%"
"Jan 15, 1987","414.61","416.68","414.61","414.61","-0.68%"
"Jan 14, 1987","417.44","418.85","417.44","417.44","2.02%"
"Jan 13, 1987","409.18","410.27","409.18","409.18","-0.35%"
"Jan 12, 1987","410.60","411.36","410.60","410.60","1.64%"
"Jan 09, 1987","403.97","405.17","403.97","403.97","0.62%"
"Jan 08, 1987","401.47","403.86","401.47","401.47","0.41%"
"Jan 07, 1987","399.84","401.26","399.84","399.84","-0.22%"
"Jan 06, 1987","400.71","403.10","400.71","400.71","0.41%"
"Jan 05, 1987","399.08","403.10","399.08","399.08","-1.00%"
"Jan 02, 1987","403.10","406.90","403.10","403.10","3.31%"
"Dec 31, 1986","390.19","390.19","390.19","390.19","0.60%"
"Dec 30, 1986","387.87","388.42","387.87","387.87","0.14%"
"Dec 29, 1986","387.33","391.29","387.33","387.33","-0.14%"
"Dec 24, 1986","387.87","389.65","387.87","387.87","-0.21%"
"Dec 23, 1986","388.69","393.74","388.69","388.69","-0.94%"
"Dec 22, 1986","392.38","395.93","392.38","392.38","0.31%"
"Dec 19, 1986","391.15","394.97","391.15","391.15","-0.28%"
"Dec 18, 1986","392.24","392.92","392.24","392.24","0.24%"
"Dec 17, 1986","391.29","393.47","391.29","391.29","-0.52%"
"Dec 16, 1986","393.33","394.56","393.33","393.33","-0.14%"
"Dec 15, 1986","393.88","395.11","393.88","393.88","1.05%"
"Dec 12, 1986","389.78","391.42","389.78","389.78","0.53%"
"Dec 11, 1986","387.74","389.51","387.74","387.74","-0.66%"
"Dec 10, 1986","390.33","392.10","390.33","390.33","1.10%"
"Dec 09, 1986","386.10","389.10","386.10","386.10","-0.21%"
"Dec 08, 1986","386.92","392.24","386.92","386.92","-0.07%"
"Dec 05, 1986","387.19","388.42","387.19","387.19","0.07%"
"Dec 04, 1986","386.92","392.10","386.92","386.92","-1.22%"
"Dec 03, 1986","391.69","393.47","391.69","391.69","0.98%"
"Dec 02, 1986","387.87","394.56","387.87","387.87","-0.80%"
"Dec 01, 1986","391.01","400.43","391.01","391.01","0.53%"
"Nov 28, 1986","388.96","390.47","388.96","388.96","1.60%"
"Nov 27, 1986","382.82","383.23","382.82","382.82","0.46%"
"Nov 26, 1986","381.05","384.32","381.05","381.05","-0.71%"
"Nov 25, 1986","383.78","384.87","383.78","383.78","0.72%"
"Nov 24, 1986","381.05","381.32","381.05","381.05","-0.46%"
"Nov 21, 1986","382.82","390.74","382.82","382.82","-1.51%"
"Nov 20, 1986","388.69","388.96","388.69","388.69","-0.97%"
"Nov 19, 1986","392.51","392.92","392.51","392.51","0.56%"
"Nov 18, 1986","390.33","390.60","390.33","390.33","-0.10%"
"Nov 17, 1986","390.74","395.93","390.74","390.74","-4.09%"
"Nov 14, 1986","407.39","410.53","407.39","407.39","0.10%"
"Nov 13, 1986","406.98","408.07","406.98","406.98","0.57%"
"Nov 12, 1986","404.66","408.21","404.66","404.66","0.20%"
"Nov 11, 1986","403.84","407.39","403.84","403.84","-1.63%"
"Nov 10, 1986","410.53","411.49","410.53","410.53","0.47%"
"Nov 07, 1986","408.62","409.57","408.62","408.62","0.27%"
"Nov 06, 1986","407.53","408.07","407.53","407.53","0.51%"
"Nov 05, 1986","405.48","412.17","405.48","405.48","-0.50%"
"Nov 04, 1986","407.53","409.17","407.53","407.53","0.51%"
"Nov 03, 1986","405.48","406.16","405.48","405.48","1.40%"
"Oct 31, 1986","399.88","407.12","399.88","399.88","-1.18%"
"Oct 30, 1986","404.66","406.98","404.66","404.66","0.03%"
"Oct 29, 1986","404.52","410.80","404.52","404.52","-1.66%"
"Oct 28, 1986","411.35","412.58","411.35","411.35","0.50%"
"Oct 27, 1986","409.30","411.08","409.30","409.30","-0.50%"
"Oct 24, 1986","411.35","414.08","411.35","411.35","-2.93%"
"Oct 23, 1986","423.77","425.68","423.77","423.77","0.03%"
"Oct 22, 1986","423.63","427.59","423.63","423.63","-0.10%"
"Oct 21, 1986","424.04","426.91","424.04","424.04","-0.26%"
"Oct 20, 1986","425.13","426.09","425.13","425.13","1.10%"
"Oct 17, 1986","420.49","422.95","420.49","420.49","-1.09%"
"Oct 16, 1986","425.13","425.95","425.13","425.13","0.52%"
"Oct 15, 1986","422.95","426.36","422.95","422.95","-1.24%"
"Oct 14, 1986","428.27","432.37","428.27","428.27","-0.76%"
"Oct 13, 1986","431.55","432.64","431.55","431.55","0.29%"
"Oct 10, 1986","430.32","431.28","430.32","430.32","-0.35%"
"Oct 09, 1986","431.82","438.65","431.82","431.82","-1.49%"
"Oct 08, 1986","438.37","439.74","438.37","438.37","0.28%"
"Oct 07, 1986","437.15","443.97","437.15","437.15","0.00%"
"Oct 06, 1986","437.15","438.92","437.15","437.15","0.13%"
"Oct 03, 1986","436.60","440.69","436.60","436.60","1.04%"
"Oct 02, 1986","432.10","433.32","432.10","432.10","2.16%"
"Oct 01, 1986","422.95","426.23","422.95","422.95","0.03%"
"Sep 30, 1986","422.81","423.91","422.81","422.81","-1.09%"
"Sep 29, 1986","427.45","428.68","427.45","427.45","-0.82%"
"Sep 26, 1986","431.00","436.60","431.00","431.00","-0.19%"
"Sep 25, 1986","431.82","431.82","431.82","431.82","-0.28%"
"Sep 24, 1986","433.05","437.96","433.05","433.05","0.28%"
"Sep 23, 1986","431.82","438.37","431.82","431.82","-0.75%"
"Sep 22, 1986","435.10","444.24","435.10","435.10","1.43%"
"Sep 19, 1986","428.96","431.69","428.96","428.96","3.02%"
"Sep 18, 1986","416.40","419.40","416.40","416.40","1.23%"
"Sep 17, 1986","411.35","413.94","411.35","411.35","-0.46%"
"Sep 16, 1986","413.26","417.49","413.26","413.26","0.90%"
"Sep 15, 1986","409.57","417.76","409.57","409.57","-1.90%"
"Sep 12, 1986","417.49","422.68","417.49","417.49","4.19%"
"Sep 11, 1986","400.70","407.66","400.70","400.70","-3.77%"
"Sep 10, 1986","416.40","417.49","416.40","416.40","1.62%"
"Sep 09, 1986","409.75","411.83","409.75","409.75","-1.43%"
"Sep 08, 1986","415.68","421.09","415.68","415.68","-0.42%"
"Sep 05, 1986","417.45","421.09","417.45","417.45","3.40%"
"Sep 04, 1986","403.72","404.87","403.72","403.72","-0.28%"
"Sep 03, 1986","404.87","406.94","404.87","404.87","3.48%"
"Sep 02, 1986","391.24","393.74","391.24","391.24","0.91%"
"Sep 01, 1986","387.71","389.48","387.71","387.71","1.11%"
"Aug 29, 1986","383.45","386.77","383.45","383.45","0.05%"
"Aug 28, 1986","383.24","385.32","383.24","383.24","1.38%"
"Aug 27, 1986","378.04","378.87","378.04","378.04","-0.03%"
"Aug 26, 1986","378.14","380.22","378.14","378.14","-0.33%"
"Aug 22, 1986","379.39","386.25","379.39","379.39","-0.60%"
"Aug 21, 1986","381.68","382.30","381.68","381.68","1.61%"
"Aug 20, 1986","375.65","377.42","375.65","375.65","0.95%"
"Aug 19, 1986","372.11","372.63","372.11","372.11","-0.69%"
"Aug 18, 1986","374.71","379.91","374.71","374.71","-2.04%"
"Aug 15, 1986","382.51","385.84","382.51","382.51","0.00%"
"Aug 14, 1986","382.51","383.24","382.51","382.51","-1.55%"
"Aug 13, 1986","388.54","389.48","388.54","388.54","1.80%"
"Aug 12, 1986","381.68","388.54","381.68","381.68","-0.86%"
"Aug 11, 1986","385.00","392.80","385.00","385.00","5.17%"
"Aug 08, 1986","366.08","367.85","366.08","366.08","1.94%"
"Aug 07, 1986","359.12","360.57","359.12","359.12","0.09%"
"Aug 06, 1986","358.80","359.53","358.80","358.80","0.88%"
"Aug 05, 1986","355.68","356.31","355.68","355.68","-0.32%"
"Aug 04, 1986","356.83","358.80","356.83","356.83","-0.55%"
"Aug 01, 1986","358.80","358.80","358.80","358.80","1.17%"
"Jul 31, 1986","354.64","357.04","354.64","354.64","1.79%"
"Jul 30, 1986","348.40","349.24","348.40","348.40","0.00%"
"Jul 29, 1986","348.40","351.63","348.40","348.40","-0.60%"
"Jul 28, 1986","350.49","351.63","350.49","350.49","1.23%"
"Jul 25, 1986","346.22","346.64","346.22","346.22","0.21%"
"Jul 24, 1986","345.49","346.22","345.49","345.49","0.30%"
"Jul 23, 1986","344.45","349.24","344.45","344.45","-1.72%"
"Jul 22, 1986","350.49","351.00","350.49","350.49","-0.15%"
"Jul 21, 1986","351.00","352.88","351.00","351.00","1.75%"
"Jul 18, 1986","344.97","347.47","344.97","344.97","0.15%"
"Jul 17, 1986","344.45","344.97","344.45","344.45","0.15%"
"Jul 16, 1986","343.93","346.64","343.93","343.93","-0.15%"
"Jul 15, 1986","344.45","344.45","344.45","344.45","0.55%"
"Jul 14, 1986","342.58","343.52","342.58","342.58","-0.69%"
"Jul 11, 1986","344.97","344.97","344.97","344.97","0.42%"
"Jul 10, 1986","343.52","345.49","343.52","343.52","-0.12%"
"Jul 09, 1986","343.93","348.40","343.93","343.93","0.00%"
"Jul 08, 1986","343.93","344.97","343.93","343.93","0.61%"
"Jul 07, 1986","341.85","342.06","341.85","341.85","0.43%"
"Jul 04, 1986","340.40","340.40","340.40","340.40","0.00%"
"Jul 03, 1986","340.40","340.40","340.40","340.40","0.12%"
"Jul 02, 1986","339.98","341.96","339.98","339.98","-0.58%"
"Jul 01, 1986","341.96","343.41","341.96","341.96","-0.45%"
"Jun 30, 1986","343.52","344.45","343.52","343.52","0.92%"
"Jun 27, 1986","340.40","341.96","340.40","340.40","-0.46%"
"Jun 26, 1986","341.96","342.58","341.96","341.96","0.24%"
"Jun 25, 1986","341.13","341.96","341.13","341.13","0.34%"
"Jun 24, 1986","339.98","339.98","339.98","339.98","0.71%"
"Jun 23, 1986","337.59","338.42","337.59","337.59","0.28%"
"Jun 20, 1986","336.65","337.59","336.65","336.65","0.00%"
"Jun 19, 1986","336.65","337.59","336.65","336.65","0.00%"
"Jun 18, 1986","336.65","336.65","336.65","336.65","1.00%"
"Jun 17, 1986","333.33","334.89","333.33","333.33","-0.77%"
"Jun 16, 1986","335.93","343.52","335.93","335.93","-2.47%"
"Jun 13, 1986","344.45","344.97","344.45","344.45","0.27%"
"Jun 12, 1986","343.52","346.64","343.52","343.52","-0.27%"
"Jun 11, 1986","344.45","345.49","344.45","344.45","-0.30%"
"Jun 10, 1986","345.49","346.64","345.49","345.49","2.09%"
"Jun 09, 1986","338.42","338.94","338.42","338.42","0.00%"
"Jun 06, 1986","338.42","338.94","338.42","338.42","0.00%"
"Jun 05, 1986","338.42","338.94","338.42","338.42","0.25%"
"Jun 04, 1986","337.59","338.94","337.59","337.59","-0.40%"
"Jun 03, 1986","338.94","339.98","338.94","338.94","0.15%"
"Jun 02, 1986","338.42","340.40","338.42","338.42","-0.46%"
"May 30, 1986","339.98","340.40","339.98","339.98","0.00%"
"May 29, 1986","339.98","339.98","339.98","339.98","0.31%"
"May 28, 1986","338.94","340.40","338.94","338.94","0.00%"
"May 27, 1986","338.94","338.94","338.94","338.94","0.15%"
"May 23, 1986","338.42","338.94","338.42","338.42","0.00%"
"May 22, 1986","338.42","338.42","338.42","338.42","0.74%"
"May 21, 1986","335.93","336.65","335.93","335.93","-0.03%"
"May 20, 1986","336.03","337.90","336.03","336.03","-0.64%"
"May 19, 1986","338.21","340.40","338.21","338.21","-0.76%"
"May 16, 1986","340.81","341.13","340.81","340.81","0.37%"
"May 15, 1986","339.57","340.81","339.57","339.57","-0.18%"
"May 14, 1986","340.19","341.54","340.19","340.19","0.09%"
"May 13, 1986","339.88","342.58","339.88","339.88","-0.91%"
"May 12, 1986","343.00","343.93","343.00","343.00","-0.24%"
"May 09, 1986","343.83","344.66","343.83","343.83","0.24%"
"May 08, 1986","343.00","343.10","343.00","343.00","0.18%"
"May 07, 1986","342.40","342.40","342.40","342.40","0.59%"
"May 06, 1986","340.40","340.40","340.40","340.40","-0.76%"
"May 05, 1986","343.00","343.00","343.00","343.00","0.41%"
"May 02, 1986","341.60","341.60","341.60","341.60","-1.07%"
"May 01, 1986","345.30","345.30","345.30","345.30","-0.12%"
"Apr 30, 1986","345.70","345.70","345.70","345.70","0.96%"
"Apr 29, 1986","342.40","342.40","342.40","342.40","-0.29%"
"Apr 28, 1986","343.40","343.40","343.40","343.40","-0.29%"
"Apr 25, 1986","344.40","344.40","344.40","344.40","-0.09%"
"Apr 24, 1986","344.70","344.70","344.70","344.70","-0.43%"
"Apr 23, 1986","346.20","346.20","346.20","346.20","0.55%"
"Apr 22, 1986","344.30","344.30","344.30","344.30","0.79%"
"Apr 21, 1986","341.60","341.60","341.60","341.60","-0.41%"
"Apr 18, 1986","343.00","343.00","343.00","343.00","0.85%"
"Apr 17, 1986","340.10","340.10","340.10","340.10","0.32%"
"Apr 16, 1986","339.00","339.00","339.00","339.00","-0.88%"
"Apr 15, 1986","342.00","342.00","342.00","342.00","0.06%"
"Apr 14, 1986","341.80","341.80","341.80","341.80","-0.03%"
"Apr 11, 1986","341.90","341.90","341.90","341.90","1.24%"
"Apr 10, 1986","337.70","337.70","337.70","337.70","-0.12%"
"Apr 09, 1986","338.10","338.10","338.10","338.10","-0.44%"
"Apr 08, 1986","339.60","339.60","339.60","339.60","0.50%"
"Apr 07, 1986","337.90","337.90","337.90","337.90","1.02%"
"Apr 04, 1986","334.50","334.50","334.50","334.50","-0.06%"
"Apr 03, 1986","334.70","334.70","334.70","334.70","-0.24%"
"Apr 02, 1986","335.50","335.50","335.50","335.50","0.72%"
"Apr 01, 1986","333.10","333.10","333.10","333.10","-1.48%"
"Mar 31, 1986","338.10","338.10","338.10","338.10","-1.77%"
"Mar 27, 1986","344.20","344.20","344.20","344.20","-0.03%"
"Mar 26, 1986","344.30","344.30","344.30","344.30","-2.19%"
"Mar 25, 1986","352.00","352.00","352.00","352.00","0.46%"
"Mar 24, 1986","350.40","350.40","350.40","350.40","-0.71%"
"Mar 21, 1986","352.90","352.90","352.90","352.90","0.66%"
"Mar 20, 1986","350.60","350.60","350.60","350.60","1.12%"
"Mar 19, 1986","346.70","346.70","346.70","346.70","-1.25%"
"Mar 18, 1986","351.10","351.10","351.10","351.10","0.34%"
"Mar 17, 1986","349.90","349.90","349.90","349.90","0.55%"
"Mar 14, 1986","348.00","348.00","348.00","348.00","-0.51%"
"Mar 13, 1986","349.80","349.80","349.80","349.80","1.66%"
"Mar 12, 1986","344.10","344.10","344.10","344.10","0.35%"
"Mar 11, 1986","342.90","342.90","342.90","342.90","0.70%"
"Mar 10, 1986","340.50","340.50","340.50","340.50","-0.82%"
"Mar 07, 1986","343.30","343.30","343.30","343.30","-0.41%"
"Mar 06, 1986","344.70","344.70","344.70","344.70","0.88%"
"Mar 05, 1986","341.70","341.70","341.70","341.70","1.36%"
"Mar 04, 1986","337.10","337.10","337.10","337.10","0.45%"
"Mar 03, 1986","335.60","335.60","335.60","335.60","-0.74%"
"Feb 28, 1986","338.10","338.10","338.10","338.10","0.36%"
"Feb 27, 1986","336.90","336.90","336.90","336.90","-2.63%"
"Feb 26, 1986","346.00","346.00","346.00","346.00","-1.87%"
"Feb 25, 1986","352.60","352.60","352.60","352.60","3.10%"
"Feb 24, 1986","342.00","342.00","342.00","342.00","1.18%"
"Feb 21, 1986","338.00","338.00","338.00","338.00","0.21%"
"Feb 20, 1986","337.30","337.30","337.30","337.30","-1.26%"
"Feb 19, 1986","341.60","341.60","341.60","341.60","1.21%"
"Feb 18, 1986","337.50","337.50","337.50","337.50","1.87%"
"Feb 14, 1986","331.30","331.30","331.30","331.30","-0.81%"
"Feb 13, 1986","334.00","334.00","334.00","334.00","-1.04%"
"Feb 12, 1986","337.50","337.50","337.50","337.50","0.45%"
"Feb 11, 1986","336.00","336.00","336.00","336.00","-1.21%"
"Feb 10, 1986","340.10","340.10","340.10","340.10","0.80%"
"Feb 07, 1986","337.40","337.40","337.40","337.40","0.09%"
"Feb 06, 1986","337.10","337.10","337.10","337.10","-0.06%"
"Feb 05, 1986","337.30","337.30","337.30","337.30","-0.44%"
"Feb 04, 1986","338.80","338.80","338.80","338.80","-2.45%"
"Feb 03, 1986","347.30","347.30","347.30","347.30","-0.91%"
"Jan 31, 1986","350.50","350.50","350.50","350.50","-2.15%"
"Jan 30, 1986","358.20","358.20","358.20","358.20","1.33%"
"Jan 29, 1986","353.50","353.50","353.50","353.50","0.08%"
"Jan 28, 1986","353.20","353.20","353.20","353.20","-1.45%"
"Jan 27, 1986","358.40","358.40","358.40","358.40","1.24%"
"Jan 24, 1986","354.00","354.00","354.00","354.00","1.06%"
"Jan 23, 1986","350.30","350.30","350.30","350.30","-0.82%"
"Jan 22, 1986","353.20","353.20","353.20","353.20","-0.98%"
"Jan 21, 1986","356.70","356.70","356.70","356.70","1.62%"
"Jan 20, 1986","351.00","351.00","351.00","351.00","-0.45%"
"Jan 17, 1986","352.60","352.60","352.60","352.60","-2.92%"
"Jan 16, 1986","363.20","363.20","363.20","363.20","4.67%"
"Jan 15, 1986","347.00","347.00","347.00","347.00","1.76%"
